audio_list_secs,secWise_labs
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si836_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si836_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si836_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si836_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si836_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si836_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si836_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si844_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si876_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si876_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si876_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si876_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si876_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si876_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si876_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si907_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si918_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si938_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_1,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si944_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si993_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si993_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si993_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si993_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si993_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si993_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_si993_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx121_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M03_sx135_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1022_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_7,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1041_10,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1066_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1066_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1066_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1066_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1066_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1066_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1066_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1067_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_1,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_7,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1104_10,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1114_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1114_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1114_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1114_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1114_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1114_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1114_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_1,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1136_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_1,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1151_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_7,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1180_10,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1189_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_si1207_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M04_sx170_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1216_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1216_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1216_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1216_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1216_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1216_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1216_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1232_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_1,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1240_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1257_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1274_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1274_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1274_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1274_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1274_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1274_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1274_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1295_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1295_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1295_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1295_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1295_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1295_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1295_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1302_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1348_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1348_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1348_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1348_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1348_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1348_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1348_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1370_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_4,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_5,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_6,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_7,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_8,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_si1392_9,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx185_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx185_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx185_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx185_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx185_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx185_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx185_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx224_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx224_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx224_2,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx224_3,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx224_4,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx224_5,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M05_sx224_6,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M06_si1415_0,0
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M06_si1415_1,1
../audioData/VAD_Kaggle/Data/Audio/Male/PTDB-TUG/mic_M06_si1415_2,1
